"","month","value","quantile"
"1",10,0.00248830896133665,0.025
"2",11,0.0064454832036705,0.025
"3",12,0.0108395866552994,0.025
"4",13,0.0155754843034717,0.025
"5",14,0.0205709969381756,0.025
"6",15,0.0257052415910765,0.025
"7",16,0.0317385838033293,0.025
"8",17,0.0389926576833096,0.025
"9",18,0.0466064854167058,0.025
"10",19,0.0551035505312051,0.025
"11",20,0.0646777899670058,0.025
"12",21,0.078515123226318,0.025
"13",22,0.0936408188294507,0.025
"14",23,0.108987607152984,0.025
"15",24,0.123126964408842,0.025
"16",25,0.138171567472915,0.025
"17",26,0.150460308631764,0.025
"18",27,0.161612604487,0.025
"19",28,0.172791586080975,0.025
"20",29,0.183078566791773,0.025
"21",30,0.192418818707119,0.025
"22",31,0.201083545158663,0.025
"23",32,0.210019674690826,0.025
"24",33,0.218382421010288,0.025
"25",34,0.226248948280441,0.025
"26",35,0.233491898931748,0.025
"27",36,0.240269698307928,0.025
"28",37,0.246584975317838,0.025
"29",38,0.25286612043655,0.025
"30",39,0.258697510631561,0.025
"31",40,0.26466510912815,0.025
"32",41,0.27033383645178,0.025
"33",42,0.276333085421099,0.025
"34",43,0.281988693222357,0.025
"35",44,0.287718637377853,0.025
"36",45,0.293426836018667,0.025
"37",46,0.299104270592074,0.025
"38",47,0.304858297378777,0.025
"39",48,0.310790142669897,0.025
"40",49,0.316512928172758,0.025
"41",50,0.322313756767416,0.025
"42",51,0.328307923151128,0.025
"43",52,0.334576148267202,0.025
"44",53,0.340776649480025,0.025
"45",54,0.347180005917175,0.025
"46",55,0.353511034451218,0.025
"47",56,0.359847282390515,0.025
"48",57,0.366631678671958,0.025
"49",58,0.37365289591693,0.025
"50",59,0.380496393395949,0.025
"51",60,0.38752831747518,0.025
"52",61,0.394692585979136,0.025
"53",62,0.401693826609048,0.025
"54",63,0.408691712512311,0.025
"55",64,0.416206558089053,0.025
"56",65,0.423657191814741,0.025
"57",66,0.431064663057567,0.025
"58",10,0.00398476153319359,0.25
"59",11,0.0088319951539344,0.25
"60",12,0.0139241844179859,0.25
"61",13,0.0191791545453655,0.25
"62",14,0.0247948745862523,0.25
"63",15,0.0304693490303442,0.25
"64",16,0.0370801888339853,0.25
"65",17,0.044935594510158,0.25
"66",18,0.0532591648189961,0.25
"67",19,0.0624256392906627,0.25
"68",20,0.0726350948435026,0.25
"69",21,0.0878113002317823,0.25
"70",22,0.103621879315696,0.25
"71",23,0.119274704142392,0.25
"72",24,0.133635487396161,0.25
"73",25,0.148949538558064,0.25
"74",26,0.161332208914012,0.25
"75",27,0.172741807856406,0.25
"76",28,0.184017748457185,0.25
"77",29,0.194401704773148,0.25
"78",30,0.203930224802039,0.25
"79",31,0.212827485739295,0.25
"80",32,0.221794019603819,0.25
"81",33,0.230232306431781,0.25
"82",34,0.238308539789052,0.25
"83",35,0.245834941603295,0.25
"84",36,0.252786272653447,0.25
"85",37,0.259324180817797,0.25
"86",38,0.265851282905051,0.25
"87",39,0.271914174758626,0.25
"88",40,0.278020089446595,0.25
"89",41,0.28403776598629,0.25
"90",42,0.290122588184592,0.25
"91",43,0.296150159388607,0.25
"92",44,0.301982116579745,0.25
"93",45,0.30785897406749,0.25
"94",46,0.313783852632337,0.25
"95",47,0.319849972405877,0.25
"96",48,0.325873932380921,0.25
"97",49,0.331917713445849,0.25
"98",50,0.337960159116621,0.25
"99",51,0.344121702324793,0.25
"100",52,0.350510559956492,0.25
"101",53,0.357188753501909,0.25
"102",54,0.363996746705264,0.25
"103",55,0.370571376930604,0.25
"104",56,0.377242735554433,0.25
"105",57,0.38442576545555,0.25
"106",58,0.391644138869951,0.25
"107",59,0.399009991828876,0.25
"108",60,0.406450681834115,0.25
"109",61,0.413834838738784,0.25
"110",62,0.421231014637598,0.25
"111",63,0.428869894229311,0.25
"112",64,0.437010534317604,0.25
"113",65,0.445076320089402,0.25
"114",66,0.453141777750247,0.25
"115",10,0.00496388397341379,0.5
"116",11,0.0102617027360668,0.5
"117",12,0.0157230817435623,0.5
"118",13,0.0212935726986988,0.5
"119",14,0.0272097867266205,0.5
"120",15,0.0331316008862659,0.5
"121",16,0.0400814011492691,0.5
"122",17,0.0482998148039174,0.5
"123",18,0.0570348146992805,0.5
"124",19,0.0665261430360296,0.5
"125",20,0.0770346873427592,0.5
"126",21,0.0928437489809388,0.5
"127",22,0.109116978939261,0.5
"128",23,0.124932684379114,0.5
"129",24,0.139383631257229,0.5
"130",25,0.154830167266468,0.5
"131",26,0.167368312303933,0.5
"132",27,0.178953154946213,0.5
"133",28,0.190242511905345,0.5
"134",29,0.20073321990294,0.5
"135",30,0.21034869264648,0.5
"136",31,0.219372814060016,0.5
"137",32,0.228463135924014,0.5
"138",33,0.236945560063821,0.5
"139",34,0.245141646420782,0.5
"140",35,0.252775286067049,0.5
"141",36,0.259805305198671,0.5
"142",37,0.266525163466577,0.5
"143",38,0.273135182611442,0.5
"144",39,0.279342267896513,0.5
"145",40,0.285485804400366,0.5
"146",41,0.291633422394481,0.5
"147",42,0.297758787854371,0.5
"148",43,0.303866067461133,0.5
"149",44,0.30972803991217,0.5
"150",45,0.315673412321488,0.5
"151",46,0.321714989900436,0.5
"152",47,0.327897527087074,0.5
"153",48,0.334008739682183,0.5
"154",49,0.340176530659515,0.5
"155",50,0.346405193451767,0.5
"156",51,0.352766429055939,0.5
"157",52,0.359243377992476,0.5
"158",53,0.366160560789647,0.5
"159",54,0.373008847570352,0.5
"160",55,0.379875178310503,0.5
"161",56,0.386653351788711,0.5
"162",57,0.394078939702857,0.5
"163",58,0.401523698755922,0.5
"164",59,0.409077199551976,0.5
"165",60,0.416607490667875,0.5
"166",61,0.42426345219971,0.5
"167",62,0.431909739755713,0.5
"168",63,0.439919723097133,0.5
"169",64,0.448331083215431,0.5
"170",65,0.456673740360138,0.5
"171",66,0.465070870654033,0.5
"172",10,0.0061176606490748,0.75
"173",11,0.0118526035654082,0.75
"174",12,0.0176807358147195,0.75
"175",13,0.0236050330040309,0.75
"176",14,0.0298109812849825,0.75
"177",15,0.0360245873382763,0.75
"178",16,0.0432711546793136,0.75
