"","month","value","quantile"
"1",10,0.00778219447550767,0.025
"2",11,0.00707970911816107,0.025
"3",12,0.0107927801936334,0.025
"4",13,0.0103039853051927,0.025
"5",14,0.0102463678341444,0.025
"6",15,0.0110409897010642,0.025
"7",16,0.0203625889466267,0.025
"8",17,0.0351161143102309,0.025
"9",18,0.0291229696538,0.025
"10",19,0.0264796068383182,0.025
"11",20,0.0113642852231741,0.025
"12",21,0.00889263735412955,0.025
"13",22,0.00860967893479632,0.025
"14",23,0.00852681316096541,0.025
"15",24,0.00683623101678882,0.025
"16",25,0.00503903700912552,0.025
"17",26,0.00500276394525146,0.025
"18",27,0.00496154049910707,0.025
"19",28,0.00487675685238584,0.025
"20",29,0.00463157199890553,0.025
"21",30,0.00431568417697693,0.025
"22",31,0.00432241584629018,0.025
"23",32,0.00429272527896036,0.025
"24",33,0.00425692176091842,0.025
"25",34,0.00421237259198207,0.025
"26",35,0.00421045592264618,0.025
"27",36,0.00418651493976178,0.025
"28",37,0.00424142924524346,0.025
"29",38,0.0043803761707805,0.025
"30",39,0.00435987782085621,0.025
"31",40,0.00436615010063205,0.025
"32",41,0.00437370081685734,0.025
"33",42,0.00448213315657369,0.025
"34",43,0.00481409099393419,0.025
"35",44,0.00480587426013675,0.025
"36",45,0.0047759830407583,0.025
"37",46,0.00521384970462213,0.025
"38",47,0.00578121537062362,0.025
"39",48,0.00573257256574747,0.025
"40",49,0.00582973094713915,0.025
"41",50,0.00581255220937348,0.025
"42",51,0.00802127295888099,0.025
"43",52,0.00794337192668568,0.025
"44",53,0.00802692229102253,0.025
"45",54,0.00796348842323484,0.025
"46",55,0.0086041850285966,0.025
"47",56,0.010695167221715,0.025
"48",57,0.0105311965821163,0.025
"49",58,0.0106017598145708,0.025
"50",59,0.0108829163400692,0.025
"51",60,0.00983460873555697,0.025
"52",61,0.00896730803094281,0.025
"53",62,0.00902247459874924,0.025
"54",63,0.00782014367251799,0.025
"55",10,0.0121172250312944,0.25
"56",11,0.0113223420174506,0.25
"57",12,0.0172533809127847,0.25
"58",13,0.0167020103102551,0.25
"59",14,0.0162742260638551,0.25
"60",15,0.0175312310783228,0.25
"61",16,0.0316964165693535,0.25
"62",17,0.0566316971613759,0.25
"63",18,0.0472422019308184,0.25
"64",19,0.0429050656397154,0.25
"65",20,0.0181361786259454,0.25
"66",21,0.0142974654305394,0.25
"67",22,0.0139267099616291,0.25
"68",23,0.01357141470537,0.25
"69",24,0.0109011166302099,0.25
"70",25,0.00812481153132768,0.25
"71",26,0.00801198432180214,0.25
"72",27,0.00792888577426718,0.25
"73",28,0.00774037980129762,0.25
"74",29,0.00736346649463427,0.25
"75",30,0.00694173609004515,0.25
"76",31,0.00686627279407237,0.25
"77",32,0.00690073751227886,0.25
"78",33,0.00678028317262073,0.25
"79",34,0.00680933631325452,0.25
"80",35,0.00676546007568695,0.25
"81",36,0.00677735966436993,0.25
"82",37,0.00679640030586963,0.25
"83",38,0.00704292078897188,0.25
"84",39,0.00703704235271021,0.25
"85",40,0.00701984224605941,0.25
"86",41,0.00703124981666318,0.25
"87",42,0.00720242227664274,0.25
"88",43,0.00770048294001714,0.25
"89",44,0.00762094045140302,0.25
"90",45,0.00771867996180546,0.25
"91",46,0.00851479648752357,0.25
