"","month","value","quantile"
"1",10,0.00248830896133665,0.025
"2",11,0.00256318611253614,0.025
"3",12,0.00262412419473751,0.025
"4",13,0.00267177456817067,0.025
"5",14,0.00281504647522633,0.025
"6",15,0.00286046753075076,0.025
"7",16,0.00332476268120039,0.025
"8",17,0.00393082131580892,0.025
"9",18,0.00417919045307627,0.025
"10",19,0.00461269641757421,0.025
"11",20,0.00511746592329699,0.025
"12",21,0.00744350537339271,0.025
"13",22,0.00774830372057023,0.025
"14",23,0.0076211007398073,0.025
"15",24,0.00697327543456954,0.025
"16",25,0.00753447236015241,0.025
"17",26,0.0061156567261551,0.025
"18",27,0.00555654407752507,0.025
"19",28,0.00545320196529605,0.025
"20",29,0.00502724062593416,0.025
"21",30,0.0046668374664691,0.025
"22",31,0.00437580975183661,0.025
"23",32,0.00441651237940219,0.025
"24",33,0.00403133949540824,0.025
"25",34,0.00395264487086847,0.025
"26",35,0.00369949373586558,0.025
"27",36,0.00337500378439199,0.025
"28",37,0.0032115460346681,0.025
"29",38,0.00316457613691258,0.025
"30",39,0.00297829973499785,0.025
"31",40,0.00300541948693597,0.025
"32",41,0.00294248757943641,0.025
"33",42,0.002984584794681,0.025
"34",43,0.00296010487878609,0.025
"35",44,0.00284222898542628,0.025
"36",45,0.00286039177126312,0.025
"37",46,0.00292070656611592,0.025
"38",47,0.00295971855277033,0.025
"39",48,0.00295087465925856,0.025
"40",49,0.00296317271186655,0.025
"41",50,0.00301850399525079,0.025
"42",51,0.00304259611983668,0.025
"43",52,0.00314571405295021,0.025
"44",53,0.00330339514851645,0.025
"45",54,0.00328674976921015,0.025
"46",55,0.0032493833700481,0.025
"47",56,0.00327951772442637,0.025
"48",57,0.00352266203878992,0.025
"49",58,0.00349712500070029,0.025
"50",59,0.00358930544719565,0.025
"51",60,0.00366927151544219,0.025
"52",61,0.00360107408902368,0.025
"53",62,0.00363582109567029,0.025
"54",63,0.00371556318473266,0.025
"55",64,0.00402189131885934,0.025
"56",65,0.00395522305457371,0.025
"57",66,0.00394300912724613,0.025
"58",10,0.00398476153319359,0.25
"59",11,0.00410495335484002,0.25
"60",12,0.0042351881543012,0.25
"61",13,0.00431938270900675,0.25
"62",14,0.00455756466666715,0.25
"63",15,0.00457488348255987,0.25
"64",16,0.00538523036089335,0.25
"65",17,0.00637595248438713,0.25
"66",18,0.00678804321960792,0.25
"67",19,0.00738838892223593,0.25
"68",20,0.00820027248738529,0.25
"69",21,0.0122443309898605,0.25
"70",22,0.0126889414133625,0.25
"71",23,0.0123691887306049,0.25
"72",24,0.0113173757328615,0.25
"73",25,0.0120775830144016,0.25
"74",26,0.00979657506809482,0.25
"75",27,0.00895321603770199,0.25
"76",28,0.00877785262787956,0.25
"77",29,0.00810414489644419,0.25
"78",30,0.00746780843190949,0.25
"79",31,0.00704996080126285,0.25
"80",32,0.00703407927494656,0.25
"81",33,0.00658909961408504,0.25
"82",34,0.00633588696016926,0.25
"83",35,0.00591081269219996,0.25
"84",36,0.00546884600303207,0.25
"85",37,0.00518062806780985,0.25
"86",38,0.00510635154134622,0.25
"87",39,0.00481108708016537,0.25
"88",40,0.00477845195975058,0.25
"89",41,0.00472638036838208,0.25
"90",42,0.00479623142779855,0.25
"91",43,0.00475726717062878,0.25
"92",44,0.00456471226629939,0.25
"93",45,0.00462094796234647,0.25
"94",46,0.00467463747009423,0.25
"95",47,0.00478125353738228,0.25
