"","blood_center","month","age_sex","q1","q2","q3","q4","q5","type","city"
"1","FPS",3,"F_15-24",0.0181989444105494,0.0284199021703212,0.0350552636491248,0.0426143589918914,0.0596610853311278,"Crude","São Paulo"
"2","FPS",3,"F_25-34",0.0289371824119925,0.0413506219258324,0.0490643809929083,0.0576327810496373,0.0763704580699698,"Crude","São Paulo"
"3","FPS",3,"F_35-44",0.0438840126584222,0.0604999021010838,0.0706217325875979,0.0817269371530638,0.105617946639998,"Crude","São Paulo"
"4","FPS",3,"F_45-54",0.0231797795290755,0.0370807690808519,0.0461878584916635,0.0566051717825832,0.0801689978469955,"Crude","São Paulo"
"5","FPS",3,"F_55-69",0.00279624103849322,0.0110517699058672,0.0192163273250039,0.0306501691716626,0.0623843202541673,"Crude","São Paulo"
"6","FPS",3,"M_15-24",0.0151340978136603,0.0259557323407769,0.0332960953268663,0.0418600331913211,0.0616992497431348,"Crude","São Paulo"
"7","FPS",3,"M_25-34",0.025572603524436,0.0376174478257298,0.0452086300407197,0.0537099455198166,0.0724857744263728,"Crude","São Paulo"
"8","FPS",3,"M_35-44",0.0337758024665264,0.0466576673998,0.0545307429161187,0.0631916437132899,0.0819071209465443,"Crude","São Paulo"
"9","FPS",3,"M_45-54",0.0443048414503947,0.061680407123198,0.0723099608799061,0.0839990721279414,0.109209859427167,"Crude","São Paulo"
"10","FPS",3,"M_55-69",0.0100335850544355,0.0207068511677028,0.0285969868451981,0.0382249537983451,0.0616375488042683,"Crude","São Paulo"
"11","FPS",4,"F_15-24",0.0425381732615152,0.0722299757653908,0.0920290160026033,0.114782519127507,0.166076604755807,"Crude","São Paulo"
"12","FPS",4,"F_25-34",0.0307042405180192,0.0504974260234726,0.0635857662701641,0.0786076179731473,0.112615586274283,"Crude","São Paulo"
"13","FPS",4,"F_35-44",0.0325214515162616,0.0554239258859678,0.0707919800332969,0.0885515666991425,0.128990556197168,"Crude","São Paulo"
"14","FPS",4,"F_45-54",0.0153425371111306,0.0353296153686815,0.0507635289402208,0.0699273547622615,0.116974819825941,"Crude","São Paulo"
"15","FPS",4,"F_55-69",0.0244580753179622,0.0668084628119898,0.10152620025404,0.145280515849517,0.251302916695374,"Crude","São Paulo"
"16","FPS",4,"M_15-24",0.0237825602750494,0.0450768928571777,0.0601063263827239,0.0779460621712645,0.119778797277352,"Crude","São Paulo"
"17","FPS",4,"M_25-34",0.0164825365151952,0.031345544849668,0.0418971092569461,0.0544892126507532,0.084314577764631,"Crude","São Paulo"
"18","FPS",4,"M_35-44",0.0335648957602087,0.0535225108253949,0.0665272550516242,0.0813343072524313,0.114555018793222,"Crude","São Paulo"
"19","FPS",4,"M_45-54",0.012104567309987,0.0279333742334072,0.0402036623473801,0.0554981031263454,0.0933324280056436,"Crude","São Paulo"
"20","FPS",4,"M_55-69",0.0123485271702948,0.0481213847994856,0.0825096600031621,0.129049397819212,0.248732762772028,"Crude","São Paulo"
"21","FPS",5,"F_15-24",0.0233770488966013,0.0418215754973386,0.0545193837648171,0.0694141300956661,0.103972616077734,"Crude","São Paulo"
"22","FPS",5,"F_25-34",0.0516195505408143,0.0754536335276211,0.0903173420893179,0.106818519123339,0.142721458137432,"Crude","São Paulo"
"23","FPS",5,"F_35-44",0.0286052889074387,0.051066684184786,0.0664735333640318,0.0844867704322469,0.126029934580823,"Crude","São Paulo"
"24","FPS",5,"F_45-54",0.000516556497593286,0.00585386169366392,0.0140462782518999,0.0278952585710701,0.0725192636642774,"Crude","São Paulo"
"25","FPS",5,"F_55-69",0.00133162880417942,0.0150271106663739,0.0358240020575049,0.0703646449915937,0.176466911806965,"Crude","São Paulo"
"26","FPS",5,"M_15-24",0.0118287188591336,0.0326773335438881,0.0501344374560939,0.0726375125462652,0.129758381663062,"Crude","São Paulo"
"27","FPS",5,"M_25-34",0.0518649929675111,0.0785135130777133,0.0953807883737895,0.114247611045879,0.155602002478114,"Crude","São Paulo"
"28","FPS",5,"M_35-44",0.0641769395631187,0.0935215179457042,0.11172748216369,0.131852969646539,0.175322312750046,"Crude","São Paulo"
"29","FPS",5,"M_45-54",0.0383539065417275,0.0681999692440305,0.0885326122932505,0.112159033765947,0.166036871298822,"Crude","São Paulo"
"30","FPS",5,"M_55-69",0.0713186171980549,0.142397953107581,0.191924059766499,0.249049392141694,0.373841713488683,"Crude","São Paulo"
"31","FPS",6,"F_15-24",0.10671288740115,0.144024082743325,0.166204460057358,0.190091957972432,0.239973005577074,"Crude","São Paulo"
"32","FPS",6,"F_25-34",0.102055768977925,0.136765221865167,0.157366725418479,0.17954733429927,0.225895376979053,"Crude","São Paulo"
"33","FPS",6,"F_35-44",0.0410218592738187,0.0696938898502279,0.0888311816043771,0.110842728253755,0.160539671333081,"Crude","São Paulo"
"34","FPS",6,"F_45-54",0.068588612623461,0.111381909965694,0.139070003754188,0.170252908300664,0.238508136381791,"Crude","São Paulo"
"35","FPS",6,"F_55-69",0.00945539100371274,0.037004729508291,0.0637167841857655,0.100244342852871,0.196369646762539,"Crude","São Paulo"
"36","FPS",6,"M_15-24",0.115077962221213,0.157866040852734,0.183400692041118,0.210923590764621,0.268318546260066,"Crude","São Paulo"
"37","FPS",6,"M_25-34",0.0762169410528613,0.107770478839568,0.127036261875472,0.148131479286242,0.193153053929887,"Crude","São Paulo"
"38","FPS",6,"M_35-44",0.107316131298614,0.146078205250722,0.169192476522673,0.194121005374084,0.246231758543682,"Crude","São Paulo"
"39","FPS",6,"M_45-54",0.119684354393664,0.162504037328772,0.187928288529394,0.215253394379324,0.272044218378854,"Crude","São Paulo"
"40","FPS",6,"M_55-69",0.111336941104147,0.178204749022189,0.220384229116277,0.266850487957016,0.364644240695119,"Crude","São Paulo"
"41","FPS",7,"F_15-24",0.0629234045328118,0.0949675766653243,0.115146884249866,0.137621859341978,0.186520095210926,"Crude","São Paulo"
"42","FPS",7,"F_25-34",0.0599806046237681,0.0889356740950657,0.107054429563426,0.127181064591809,0.17090325171742,"Crude","São Paulo"
"43","FPS",7,"F_35-44",0.0329616922728904,0.0587400146968973,0.0763681785907469,0.0969219942622994,0.144086593861859,"Crude","São Paulo"
"44","FPS",7,"F_45-54",0.0799608475969693,0.122660909113829,0.14955551485126,0.179417837049669,0.243804715497162,"Crude","São Paulo"
"45","FPS",7,"F_55-69",0.0472837604211795,0.0886559462943304,0.117307317927948,0.150726210131075,0.226577661283764,"Crude","São Paulo"
"46","FPS",7,"M_15-24",0.0894616417225293,0.131640371790665,0.157693206888061,0.186321635052173,0.247364111592898,"Crude","São Paulo"
"47","FPS",7,"M_25-34",0.0972257301197189,0.133877657421979,0.15589093874976,0.179741342802508,0.22991188666121,"Crude","São Paulo"
"48","FPS",7,"M_35-44",0.0903468521159492,0.123402883386967,0.143229693526934,0.16471310680556,0.209975554617218,"Crude","São Paulo"
"49","FPS",7,"M_45-54",0.0741195530950256,0.109499745355624,0.131502438535319,0.155817711852865,0.208171888437462,"Crude","São Paulo"
"50","FPS",7,"M_55-69",0.0242030708029346,0.0554065075959429,0.0792469697850488,0.108537530857158,0.178964388872751,"Crude","São Paulo"
"51","FPS",8,"F_15-24",0.137203812004004,0.175192328828925,0.197153790162665,0.220422016453205,0.268051605637795,"Crude","São Paulo"
"52","FPS",8,"F_25-34",0.13393556917309,0.172841341753581,0.195436262779654,0.219435235226105,0.268693363718972,"Crude","São Paulo"
"53","FPS",8,"F_35-44",0.0713616589740787,0.103808296562483,0.123878948955632,0.146011126562889,0.193613441885676,"Crude","São Paulo"
"54","FPS",8,"F_45-54",0.0570118134633688,0.100610783565174,0.129922137995581,0.163578605582024,0.238676047264075,"Crude","São Paulo"
"55","FPS",8,"F_55-69",0.0655481087367825,0.131285484675571,0.177350773962808,0.230772601732082,0.348678785535361,"Crude","São Paulo"
"56","FPS",8,"M_15-24",0.137810368538496,0.183420352739721,0.210177227580124,0.238717646598366,0.297437864450182,"Crude","São Paulo"
"57","FPS",8,"M_25-34",0.136072168961911,0.177542228516691,0.201710296439531,0.227417286422121,0.280221816432386,"Crude","São Paulo"
"58","FPS",8,"M_35-44",0.139591544808416,0.180959004076634,0.204991497235704,0.230508145074387,0.28280989089794,"Crude","São Paulo"
"59","FPS",8,"M_45-54",0.121649877777988,0.166649951984789,0.193440704242172,0.222261937094911,0.282170270399428,"Crude","São Paulo"
"60","FPS",8,"M_55-69",0.0204198626877921,0.0559793219270234,0.0853286713112193,0.122585717022224,0.214216157163402,"Crude","São Paulo"
"61","FPS",9,"F_15-24",0.0906126002533903,0.124944340424988,0.145612527975904,0.168048058424946,0.215392827580362,"Crude","São Paulo"
"62","FPS",9,"F_25-34",0.0622105740064707,0.0882422151167364,0.104220630098254,0.121791927154329,0.159567885127577,"Crude","São Paulo"
"63","FPS",9,"F_35-44",0.0755935594088531,0.109850037853409,0.131002872385733,0.154294395848647,0.204265313073329,"Crude","São Paulo"
"64","FPS",9,"F_45-54",0.0891964060081259,0.133655588154292,0.161310547680454,0.191794780228969,0.256940123248278,"Crude","São Paulo"
"65","FPS",9,"F_55-69",0.0311161399450152,0.0709063893375743,0.101055184350802,0.137790374641993,0.224689760556973,"Crude","São Paulo"
"66","FPS",9,"M_15-24",0.152381294946105,0.202242833352717,0.231351438734205,0.262279657519724,0.325502125411191,"Crude","São Paulo"
"67","FPS",9,"M_25-34",0.119973809058925,0.160228731314015,0.183983355579255,0.209440554286025,0.262227192897657,"Crude","São Paulo"
"68","FPS",9,"M_35-44",0.163939212962985,0.207486199005214,0.232436679463337,0.258700740221517,0.311929550514073,"Crude","São Paulo"
"69","FPS",9,"M_45-54",0.0664099359105057,0.10227601471603,0.125019659729049,0.150418371700304,0.205733119042343,"Crude","São Paulo"
"70","FPS",9,"M_55-69",0.0982434165115987,0.1535388230888,0.188344669892199,0.226815042292674,0.308725986118989,"Crude","São Paulo"
"71","FPS",10,"F_15-24",0.084842513583074,0.117129090006209,0.136605656181707,0.15778246179826,0.202594630198697,"Crude","São Paulo"
"72","FPS",10,"F_25-34",0.131070211559686,0.166023047689752,0.18619593899941,0.207561593917121,0.251323130254825,"Crude","São Paulo"
"73","FPS",10,"F_35-44",0.123395488545824,0.164690508561194,0.189031618215221,0.215094035258378,0.269055411409881,"Crude","São Paulo"
"74","FPS",10,"F_45-54",0.0663740716684263,0.107866000724624,0.134746755245152,0.165054388236704,0.231526305966004,"Crude","São Paulo"
"75","FPS",10,"F_55-69",0.122794809872355,0.202418453107394,0.252808918989836,0.308107420844206,0.422836522978219,"Crude","São Paulo"
"76","FPS",10,"M_15-24",0.0812129407771378,0.11785278119063,0.140424156304856,0.165229360199831,0.218270921125632,"Crude","São Paulo"
"77","FPS",10,"M_25-34",0.196290231820467,0.242520424924027,0.268620277245557,0.295838119389512,0.350311277411921,"Crude","São Paulo"
"78","FPS",10,"M_35-44",0.169489975228554,0.212550616401145,0.237117148580002,0.262914535553981,0.315051671963264,"Crude","São Paulo"
"79","FPS",10,"M_45-54",0.133697447801903,0.181010692534446,0.208964674629969,0.23888960248987,0.300672016857433,"Crude","São Paulo"
"80","FPS",10,"M_55-69",0.105608033226061,0.169364850728915,0.209721391091686,0.254313371713882,0.34866546745138,"Crude","São Paulo"
"81","FPS",11,"F_15-24",0.129833914870107,0.167663878828267,0.189659868162841,0.213044281816361,0.261113796336786,"Crude","São Paulo"
"82","FPS",11,"F_25-34",0.0785505779114544,0.107545691118718,0.125006415180526,0.143986951507626,0.184191939598536,"Crude","São Paulo"
"83","FPS",11,"F_35-44",0.126019981866493,0.164718897399313,0.187340569558478,0.211460471534847,0.26120118269865,"Crude","São Paulo"
"84","FPS",11,"F_45-54",0.052984805943161,0.0896250034737717,0.113896501423759,0.141627659136089,0.20348920453585,"Crude","São Paulo"
"85","FPS",11,"F_55-69",0.00643871671509192,0.0253112693181916,0.0437750830201067,0.069297592406212,0.13809902979242,"Crude","São Paulo"
"86","FPS",11,"M_15-24",0.161915903139721,0.210291814162048,0.238261339614554,0.267825666319135,0.327928510030111,"Crude","São Paulo"
"87","FPS",11,"M_25-34",0.153548779635775,0.19465750841829,0.218278220236767,0.243197836475626,0.293885206802057,"Crude","São Paulo"
"88","FPS",11,"M_35-44",0.106987867907459,0.147018268586891,0.170976953392044,0.196862060595474,0.251055555885213,"Crude","São Paulo"
"89","FPS",11,"M_45-54",0.136036399878925,0.187669211232521,0.218352775113735,0.251267702761404,0.31924445777251,"Crude","São Paulo"
"90","FPS",11,"M_55-69",0.0674925381159638,0.113558701428468,0.143792776171405,0.178055051350206,0.253368232863736,"Crude","São Paulo"
"91","FPS",12,"F_15-24",0.0990735039161137,0.130952199617941,0.14978478803957,0.170018424658705,0.212236028714704,"Crude","São Paulo"
"92","FPS",12,"F_25-34",0.10950105204451,0.144464313372062,0.165053992433745,0.187120142533566,0.23297123266783,"Crude","São Paulo"
"93","FPS",12,"F_35-44",0.182117596508549,0.234340941952203,0.264291753922564,0.29577105937043,0.359226785952656,"Crude","São Paulo"
"94","FPS",12,"F_45-54",0.125657951298265,0.173748612837255,0.20244077682606,0.233318776051908,0.297435998808141,"Crude","São Paulo"
"95","FPS",12,"F_55-69",0.0304889676215156,0.0828353155037913,0.125313148079099,0.178270783890142,0.303774406913924,"Crude","São Paulo"
"96","FPS",12,"M_15-24",0.1348760015048,0.178321874479291,0.203768661699188,0.230901514545102,0.286752167624023,"Crude","São Paulo"
"97","FPS",12,"M_25-34",0.0610390004713613,0.090480333070858,0.108894882828284,0.129342239907803,0.173731769463115,"Crude","São Paulo"
"98","FPS",12,"M_35-44",0.196815846592656,0.24236049224925,0.268044306127448,0.294814283231817,0.348369590343766,"Crude","São Paulo"
"99","FPS",12,"M_45-54",0.158814207238388,0.205191998742315,0.231980653005793,0.260295047593626,0.317900554123615,"Crude","São Paulo"
"100","FPS",12,"M_55-69",0.0619257213333963,0.115326784344583,0.151867507596918,0.194019912620891,0.287747797310572,"Crude","São Paulo"
"101","FPS",13,"F_15-24",0.0906126002533903,0.124944340424988,0.145612527975904,0.168048058424946,0.215392827580362,"Crude","São Paulo"
"102","FPS",13,"F_25-34",0.115586303829829,0.151358855187358,0.172335258483328,0.194756117767331,0.241181224901403,"Crude","São Paulo"
"103","FPS",13,"F_35-44",0.112683958843827,0.150702748025599,0.173191151725514,0.197337072520695,0.24756260652701,"Crude","São Paulo"
"104","FPS",13,"F_45-54",0.0857620781096636,0.13846592179417,0.172223939446129,0.209911014381739,0.291126306595111,"Crude","São Paulo"
"105","FPS",13,"F_55-69",0.0244580753179622,0.0668084628119898,0.10152620025404,0.145280515849517,0.251302916695374,"Crude","São Paulo"
"106","FPS",13,"M_15-24",0.117227556982475,0.159248061907658,0.184219231144669,0.21107591983885,0.26695773995766,"Crude","São Paulo"
"107","FPS",13,"M_25-34",0.137403345300739,0.180362693936507,0.205444408618494,0.232142020792347,0.286995133600939,"Crude","São Paulo"
"108","FPS",13,"M_35-44",0.147699366561653,0.187415867242895,0.210272969231632,0.234416928889332,0.283626022658183,"Crude","São Paulo"
"109","FPS",13,"M_45-54",0.138961864525881,0.183583412827318,0.209684447570839,0.237485804734974,0.294613433007082,"Crude","São Paulo"
"110","FPS",13,"M_55-69",0.075350477316653,0.131982045816552,0.169555859388371,0.212190298551719,0.305279924436713,"Crude","São Paulo"
"111","FPS",14,"F_15-24",0.124669403256726,0.16029524218098,0.180999686524814,0.203015191029583,0.24831669451102,"Crude","São Paulo"
"112","FPS",14,"F_25-34",0.113186575277394,0.147396788775164,0.167425464799892,0.188820864701565,0.233116291060568,"Crude","São Paulo"
"113","FPS",14,"F_35-44",0.117619490165399,0.161266002904197,0.187288982380255,0.215317385121396,0.273693559637263,"Crude","São Paulo"
"114","FPS",14,"F_45-54",0.120435782591099,0.178914876693183,0.214748526050288,0.253753074625636,0.33530491948925,"Crude","São Paulo"
"115","FPS",14,"F_55-69",0.132996388710815,0.211303753125392,0.260048732896153,0.313132481793143,0.422589317711702,"Crude","São Paulo"
"116","FPS",14,"M_15-24",0.125047594084449,0.161612777771295,0.182902441963015,0.20556025029827,0.252218202922164,"Crude","São Paulo"
"117","FPS",14,"M_25-34",0.176282165359339,0.223665550107304,0.250760001854973,0.279222069072923,0.336674880773694,"Crude","São Paulo"
"118","FPS",14,"M_35-44",0.193679624478442,0.238606754430995,0.263962446601308,0.290406597640856,0.34336232406343,"Crude","São Paulo"
"119","FPS",14,"M_45-54",0.200507572534351,0.255823495582668,0.287319107880047,0.320255629857338,0.386155512974295,"Crude","São Paulo"
"120","FPS",14,"M_55-69",0.0529765738668172,0.0990692209933412,0.130841630172493,0.167742482756331,0.250832425345653,"Crude","São Paulo"
"121","FPS",15,"F_15-24",0.118875096408641,0.158794753014804,0.182359991738029,0.207621463585499,0.260027188942084,"Crude","São Paulo"
"122","FPS",15,"F_25-34",0.172268868682823,0.215943229266029,0.240841469561291,0.266972170675243,0.31973370309325,"Crude","São Paulo"
"123","FPS",15,"F_35-44",0.0998161329754521,0.136076064040006,0.157754240528763,0.181182609114416,0.230328093299978,"Crude","São Paulo"
"124","FPS",15,"F_45-54",0.056451279545303,0.095367333355114,0.121089665864765,0.150421337133084,0.215624248702528,"Crude","São Paulo"
"125","FPS",15,"F_55-69",0.120716688504067,0.207538027431789,0.263240570983894,0.324564668562201,0.451288017816686,"Crude","São Paulo"
"126","FPS",15,"M_15-24",0.195357050122257,0.250788970381044,0.282448879210453,0.31561634181931,0.382118086528249,"Crude","São Paulo"
"127","FPS",15,"M_25-34",0.131412998255954,0.171604534196198,0.195060572970443,0.220038016925295,0.271438313791362,"Crude","São Paulo"
"128","FPS",15,"M_35-44",0.199225101232458,0.241760036515565,0.265627337977982,0.290445333619698,0.340000485451243,"Crude","São Paulo"
"129","FPS",15,"M_45-54",0.161852199239784,0.212904504587767,0.242544898374021,0.273929201232831,0.337787664873792,"Crude","São Paulo"
"130","FPS",15,"M_55-69",0.171296787330514,0.239834793802402,0.280272107504609,0.323246383398058,0.410242955459418,"Crude","São Paulo"
"131","HEMEPAR",3,"F_15-24",0.00270263585014776,0.0106832900914482,0.0185781943930974,0.0296381083526522,0.0603574805747319,"Crude","Curitiba"
"132","HEMEPAR",3,"F_25-34",0.0116125738647891,0.0239451486184319,0.0330483209327809,0.0441407162660886,0.0710411341886288,"Crude","Curitiba"
"133","HEMEPAR",3,"F_35-44",0.0152009233054493,0.031283874654916,0.0431150889549204,0.0574850737558077,0.0921190727598349,"Crude","Curitiba"
"134","HEMEPAR",3,"F_45-54",0.000304987313046938,0.00346004925150641,0.00831639669181133,0.0165636309296872,0.0434711521664418,"Crude","Curitiba"
"135","HEMEPAR",3,"F_55-69",0.000843570926630478,0.0095435707122629,0.022840031565754,0.0451583960895835,0.115703308222028,"Crude","Curitiba"
"136","HEMEPAR",3,"M_15-24",0.0151295238380366,0.0348440257089358,0.0500713351542519,0.0689834221638241,0.115436078766861,"Crude","Curitiba"
"137","HEMEPAR",3,"M_25-34",0.0078384938910514,0.0181399146371093,0.0261661473869151,0.036221327653708,0.0613450102423868,"Crude","Curitiba"
"138","HEMEPAR",3,"M_35-44",0.011134679977026,0.0229656338226103,0.0317024862306265,0.0423530976769317,0.068203412122383,"Crude","Curitiba"
"139","HEMEPAR",3,"M_45-54",0.00471165903165599,0.0130993058759157,0.0202063941176912,0.029484479637843,0.0536599312352605,"Crude","Curitiba"
"140","HEMEPAR",3,"M_55-69",0.000648963895481945,0.00734932406185016,0.0176159963287359,0.0349216693308176,0.0902511009603343,"Crude","Curitiba"
"141","HEMEPAR",4,"F_15-24",0.00264363807210197,0.0104509908425093,0.0181758079338872,0.0289997308559838,0.0590778511498148,"Crude","Curitiba"
"142","HEMEPAR",4,"F_25-34",0.00934081383738978,0.0192843262354995,0.02663980764126,0.0356209583072672,0.0574867388751724,"Crude","Curitiba"
"143","HEMEPAR",4,"F_35-44",0.00885784760644709,0.0204850616843106,0.0295332831017062,0.0408551041733348,0.0690761370911653,"Crude","Curitiba"
"144","HEMEPAR",4,"F_45-54",0.000408268377457322,0.00462928510216248,0.0111175315865729,0.0221114636645673,0.057762634429291,"Crude","Curitiba"
"145","HEMEPAR",4,"F_55-69",0.0117493178844458,0.0458268008896399,0.0786438172652014,0.123152515561507,0.238159909936821,"Crude","Curitiba"
"146","HEMEPAR",4,"M_15-24",0.000383529584995338,0.00434933341421218,0.0104472741455353,0.0207854027539986,0.054358847170122,"Crude","Curitiba"
"147","HEMEPAR",4,"M_25-34",0.0100335850544355,0.0207068511677028,0.0285969868451981,0.0382249537983451,0.0616375488042683,"Crude","Curitiba"
"148","HEMEPAR",4,"M_35-44",0.00555829206504017,0.01544139879357,0.0238038320285413,0.0347043289106871,0.0630189471879673,"Crude","Curitiba"
"149","HEMEPAR",4,"M_45-54",0.000260974270024206,0.00296140093727057,0.00712037636240771,0.0141900529652731,0.0373156369087361,"Crude","Curitiba"
"150","HEMEPAR",4,"M_55-69",0.00766073634645639,0.0300607744522281,0.0518962356690522,0.08194768370441,0.162170994181511,"Crude","Curitiba"
"151","HEMEPAR",5,"F_15-24",0.0118672422579184,0.0244669230620541,0.0337650175038633,0.0450923297765351,0.0725503972577427,"Crude","Curitiba"
"152","HEMEPAR",5,"F_25-34",0.00411605709608035,0.0114495232872331,0.0176695395218105,0.0257981712834356,0.0470249792965818,"Crude","Curitiba"
"153","HEMEPAR",5,"F_35-44",0.00493727032011603,0.0137237758892714,0.0211660317278268,0.0308777765131618,0.0561622113344772,"Crude","Curitiba"
"154","HEMEPAR",5,"F_45-54",0.00037225140289861,0.00422168225187504,0.0101415648642295,0.0201802783905637,0.0528030427936398,"Crude","Curitiba"
"155","HEMEPAR",5,"F_55-69",0.00133162880417942,0.0150271106663739,0.0358240020575049,0.0703646449915937,0.176466911806965,"Crude","Curitiba"
"156","HEMEPAR",5,"M_15-24",0.00324593092896603,0.0128205617223464,0.0222770573122937,0.0354988844337698,0.0720634972431675,"Crude","Curitiba"
"157","HEMEPAR",5,"M_25-34",0.0122247000664527,0.0251990544022508,0.0347704071100381,0.0464268579513001,0.0746653744450488,"Crude","Curitiba"
"158","HEMEPAR",5,"M_35-44",0.0253571743842577,0.0433273720630084,0.0554397218210103,0.0694922739260118,0.101718968051314,"Crude","Curitiba"
"159","HEMEPAR",5,"M_45-54",0.0114676891661323,0.0264748458317442,0.0381170443799661,0.0526395814362993,0.088618099661561,"Crude","Curitiba"
"160","HEMEPAR",5,"M_55-69",0.00140555616736942,0.0158552975030943,0.0377761631058549,0.0741252877127095,0.185301968137852,"Crude","Curitiba"
"161","HEMEPAR",6,"F_15-24",0.0152009233054493,0.031283874654916,0.0431150889549204,0.0574850737558077,0.0921190727598349,"Crude","Curitiba"
"162","HEMEPAR",6,"F_25-34",0.00167479558564404,0.00663042187800654,0.0115477731738241,0.0184618143963156,0.0378248201760469,"Crude","Curitiba"
"163","HEMEPAR",6,"F_35-44",0.00885784760644709,0.0204850616843106,0.0295332831017062,0.0408551041733348,0.0690761370911653,"Crude","Curitiba"
"164","HEMEPAR",6,"F_45-54",0.000342074019664797,0.00388004865695467,0.00932312146765331,0.018559322341406,0.0486276162379895,"Crude","Curitiba"
"165","HEMEPAR",6,"F_55-69",0.0117493178844458,0.0458268008896399,0.0786438172652014,0.123152515561507,0.238159909936821,"Crude","Curitiba"
"166","HEMEPAR",6,"M_15-24",0.0128163524215735,0.0295619858383495,0.042531962153607,0.0586848651269828,0.0985761639885322,"Crude","Curitiba"
"167","HEMEPAR",6,"M_25-34",0.00471165903165599,0.0130993058759157,0.0202063941176912,0.029484479637843,0.0536599312352605,"Crude","Curitiba"
"168","HEMEPAR",6,"M_35-44",0.0210984873627406,0.037780040970737,0.0492823824205878,0.0627941027509624,0.0942258783756563,"Crude","Curitiba"
"169","HEMEPAR",6,"M_45-54",0.0122405278500114,0.0282445802510949,0.0406487036125581,0.0561074667770098,0.0943360934131362,"Crude","Curitiba"
"170","HEMEPAR",6,"M_55-69",0.00120488344836351,0.013605740017741,0.0324682214761084,0.0638822575463951,0.16109761521908,"Crude","Curitiba"
"171","HEMEPAR",7,"F_15-24",0.0223348860713164,0.0423611803808296,0.0565120212891958,0.0733268376839245,0.112834911105463,"Crude","Curitiba"
"172","HEMEPAR",7,"F_25-34",0.0227974526042377,0.0432293111158966,0.057661388154931,0.0748045326325406,0.115058399930522,"Crude","Curitiba"
"173","HEMEPAR",7,"F_35-44",0.0113482725688341,0.0262012296058941,0.0377254451557147,0.0521028490961669,0.0877317821404356,"Crude","Curitiba"
"174","HEMEPAR",7,"F_45-54",0.00905760735881503,0.0250841158307079,0.0385657963302757,0.0560302923235793,0.100815380482073,"Crude","Curitiba"
"175","HEMEPAR",7,"F_55-69",0.00194562849734675,0.0218863314488897,0.0519224856608286,0.101149026804458,0.247052638000471,"Crude","Curitiba"
"176","HEMEPAR",7,"M_15-24",0.0424004880746124,0.0752717238634847,0.0976014512703929,0.123481916914408,0.182223198667934,"Crude","Curitiba"
"177","HEMEPAR",7,"M_25-34",0.00464096858421553,0.0129035896221075,0.0199055641364251,0.0290475743991727,0.0528746532043398,"Crude","Curitiba"
"178","HEMEPAR",7,"M_35-44",0.0243901663205423,0.0436161553451834,0.0568426098710164,0.0723476104281671,0.1082801165375,"Crude","Curitiba"
"179","HEMEPAR",7,"M_45-54",0.00670244058478225,0.0186008804610381,0.0286493789259669,0.0417210743684336,0.0755329720525083,"Crude","Curitiba"
"180","HEMEPAR",7,"M_55-69",0.0011001686304415,0.0124300173321948,0.0296872472502019,0.0584931618511091,0.148185128915224,"Crude","Curitiba"
"181","HEMEPAR",8,"F_15-24",0.0380993894403664,0.0606682999363876,0.0753398438400798,0.0920107953126715,0.129279387954529,"Crude","Curitiba"
"182","HEMEPAR",8,"F_25-34",0.0188386071634047,0.0337642294939683,0.0440719812007735,0.056197556461989,0.0844780202600687,"Crude","Curitiba"
"183","HEMEPAR",8,"F_35-44",0.0264538350214941,0.0472670397577078,0.0615648221399426,0.0783040038001341,0.117004682942277,"Crude","Curitiba"
"184","HEMEPAR",8,"F_45-54",0.0276133103374264,0.0564503552692464,0.0774147794721234,0.102592917500182,0.161986755197729,"Crude","Curitiba"
"185","HEMEPAR",8,"F_55-69",0.0228311982999597,0.0876099536675336,0.147963425430606,0.226627497545209,0.412779916988383,"Crude","Curitiba"
"186","HEMEPAR",8,"M_15-24",0.0430493784189683,0.0764035282876882,0.0990509185395354,0.125288732619124,0.184796166762284,"Crude","Curitiba"
"187","HEMEPAR",8,"M_25-34",0.0185675867826691,0.0352769811486497,0.0471196368251309,0.0612308569254298,0.0945587999759372,"Crude","Curitiba"
"188","HEMEPAR",8,"M_35-44",0.0313407524031886,0.0534347540993707,0.0682712433722629,0.0854277162235018,0.124539368160551,"Crude","Curitiba"
"189","HEMEPAR",8,"M_45-54",0.0193735588636757,0.0397818200715369,0.0547355464083773,0.0728296915792027,0.116126342685585,"Crude","Curitiba"
"190","HEMEPAR",8,"M_55-69",0.00945539100371274,0.037004729508291,0.0637167841857655,0.100244342852871,0.196369646762539,"Crude","Curitiba"
"191","HEMEPAR",9,"F_15-24",0.065635748625089,0.0919476568452728,0.107998446472829,0.125586230398183,0.163234245146895,"Crude","Curitiba"
"192","HEMEPAR",9,"F_25-34",0.0457411121497283,0.0693583340276734,0.0843489135374977,0.101156125361213,0.138147041622516,"Crude","Curitiba"
"193","HEMEPAR",9,"F_35-44",0.0776507634583343,0.111179997352782,0.131747394047952,0.154315384851128,0.202556656747047,"Crude","Curitiba"
"194","HEMEPAR",9,"F_45-54",0.0855020271312159,0.128249878127986,0.154886853745645,0.184292096703008,0.247291714445799,"Crude","Curitiba"
"195","HEMEPAR",9,"F_55-69",0.0117493178844458,0.0458268008896399,0.0786438172652014,0.123152515561507,0.238159909936821,"Crude","Curitiba"
